spotify_id,Song,Artist,Rank,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5Nn2Dj7OQsGL6pgQ9iIzPp,Ghostwriter,RJD2,49,electronic,0.502,0.912,-4.556,0.0564,2.55E-05,0.000173,0.106,0.72,116.761
1AnmfPwfhiMUetZyYrrHET,Return Of Django,Asian Dub Foundation,50,electronic,0.737,0.67,-6.448,0.0985,0.00474,0,0.0922,0.525,75.981
0fjYN9BylnRXMA3or3QSld,If You Could Read My Mind,Gordon Lightfoot,1,folk,0.737,0.67,-6.448,0.0985,0.00474,0,0.0922,0.525,75.981
0gctFhy7ZomaBNuUrFnjrU,Lungs - Live,Townes Van Zandt,2,folk,0.737,0.67,-6.448,0.0985,0.00474,0,0.0922,0.525,75.981
6Xz7FeyE8HTP90HecgHV57,Wild World,Yusuf / Cat Stevens,3,folk,0.7,0.49,-5.187,0.076,0.186,0,0.117,0.569,79.982
0VNZYdfyOM8FGmYSwEGUa1,Me and Bobby McGee,Kris Kristofferson,4,folk,0.7,0.49,-5.187,0.076,0.186,0,0.117,0.569,79.982
4wESSHqChrl4kwWmZ6otXc,Speed Of The Sound Of Loneliness,Nanci Griffith,5,folk,0.7,0.49,-5.187,0.076,0.186,0,0.117,0.569,79.982
49rjnhdgM5lKVRdhnHtOJA,Encore,Graham Nash,6,folk,0.7,0.49,-5.187,0.076,0.186,0,0.117,0.569,79.982
5oxTZlxluZl8zIVKANQmAM,Let The Mystery Be,Iris DeMent,7,folk,0.608,0.638,-7.215,0.0561,0.217,0,0.324,0.457,87.956
6UkMcAA19lTdjs22jtB7o2,Big Yellow Taxi,Joni Mitchell,8,folk,0.341,0.266,-17.251,0.146,0.831,0,0.113,0.388,184.14
2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - Remastered,Crosby,9,folk,0.678,0.696,-4.361,0.0336,0.0346,0,0.374,0.421,82.489
6hLqEJg2GnnDG4W0Y64hyD,Cats In The Cradle (45 Version),Harry Chapin,10,folk,0.678,0.696,-4.361,0.0336,0.0346,0,0.374,0.421,82.489
6g0eFcVGt4tSJpJ2FdIQv0,The Last Thing On My Mind,Tom Paxton,11,folk,0.678,0.696,-4.361,0.0336,0.0346,0,0.374,0.421,82.489
6oZaeLPOAb3Rn408f3IQiB,If I Had A Boat,Lyle Lovett,12,folk,0.569,0.963,-3.069,0.0593,0.000787,0.0256,0.22,0.82,76.995
12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,13,folk,0.598,0.335,-6.791,0.0282,0.841,0.00016,0.194,0.245,107.988
5OHTqUeUeV09qhqszxS541,The Traveling Kind,Emmylou Harris,14,folk,0.589,0.197,-8.684,0.0338,0.909,0.000144,0.0876,0.307,110.699
1k691v8ChLgDiuLLKnjyj6,In Spite of Ourselves,John Prine,15,folk,0.37,0.767,-5.555,0.0363,0.00762,0.000125,0.0583,0.21,58.494
6scUEism6pBnY0IXYr8fw3,The Swimming Song,Loudon Wainwright III,16,folk,0.58,0.916,-4.357,0.0387,0.000295,0.0255,0.126,0.68,118.002
7raciFPVU5VuHmqVbw2c1h,Puff,Van Morrison,17,folk,0.112,0.978,-2.64,0.117,0.000108,0.0241,0.117,0.371,173.097
72DefuF22C6aPKrWhRFCBS,Love Hurts - Remastered Version,Gram Parsons,18,folk,0.499,0.495,-9.166,0.0286,0.263,4.48E-05,0.104,0.473,99.957
2p3lirPPNyGLtbNTk9LVRR,What They Say,Chris Smither,19,folk,0.577,0.866,-4.05,0.0601,0.006,0.000708,0.164,0.28,130.016
3LcYYV9ozePfgYYmXv0P3r,Fire And Rain,James Taylor,20,folk,0.37,0.767,-5.555,0.0363,0.00762,0.000125,0.0583,0.21,58.494
3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,Jackson Browne,21,folk,0.577,0.866,-4.05,0.0601,0.006,0.000708,0.164,0.28,130.016
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,22,folk,0.421,0.529,-6.302,0.131,0.435,0,0.148,0.212,133.894
1KueOLeUZpaNRK2InckxVT,1952 Vincent Black Lightning,Richard Thompson,23,folk,0.421,0.529,-6.302,0.131,0.435,0,0.148,0.212,133.894
62XHSV9G6veYMIc04oxXx0,I Remember You,Eilen Jewell,24,folk,0.192,0.0119,-41.808,0.0401,0.969,0.944,0.12,0.0753,69.045
0O87QQVWgCkkXAfrhsal55,Music Is Love,David Crosby,25,folk,0.166,0.0577,-27.78,0.049,0.901,0.449,0.391,0.0764,140.099
0hhzJEusz6r7f0eL1Uc8kw,Here Comes The Sun,Richie Havens,26,folk,0.687,0.342,-12.378,0.0409,0.523,0.93,0.35,0.169,105.318
7AL6qzIDHIX7pEUWrzNiIs,Hurdy Gurdy Man,Donovan,27,folk,0.166,0.0577,-27.78,0.049,0.901,0.449,0.391,0.0764,140.099
3NNkJwiHucP5QyUEAIMXra,Love The One You're With,Stephen Stills,28,folk,0.166,0.0577,-27.78,0.049,0.901,0.449,0.391,0.0764,140.099
3Vms3ZKJF7CXWppSejBPxL,The Night They Drove Old Dixie Down,Joan Baez,29,folk,0.469,0.259,-15.335,0.0376,0.246,0.872,0.319,0.0373,110.601
0P6TTXbSLGrSoTNMz5kvB7,The City of New Orleans,Arlo Guthrie,30,folk,0.469,0.259,-15.335,0.0376,0.246,0.872,0.319,0.0373,110.601
31nItlXwgCCFpttS50Rbxf,Fruits Of My Labor,Lucinda Williams,31,folk,0.469,0.259,-15.335,0.0376,0.246,0.872,0.319,0.0373,110.601
7Guwk9x2j11UYR4mOaJvfx,Heavenly Day,Patty Griffin,32,folk,0.544,0.579,-8.52,0.0712,0.193,1.43E-05,0.117,0.294,109.769
6684GUHy1jpyhJVzpz5OFr,Mercy Now,Mary Gauthier,33,folk,0.853,0.798,-7.995,0.068,0.0158,0.948,0.0967,0.42,129.983
6WRKgNXy93NabH6Ssz7dCT,Spring Wind,Greg Brown,34,folk,0.527,0.242,-13.546,0.0313,0.939,0.0435,0.114,0.112,143.848
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,35,folk,0.199,0.319,-14.43,0.0334,0.00513,0.893,0.144,0.0462,120.772
5vPRCX0Bj8O374jTCAQRLS,Look at Miss Ohio,Gillian Welch,36,folk,0.403,0.521,-8.842,0.028,0.507,0.7,0.105,0.231,97.053
4GV5wmFd0G5NW8lQK9aVvP,Early Morning Rain,Ian & Sylvia,37,folk,0.361,0.3,-13.657,0.0335,0.483,0.0303,0.158,0.125,114.941
5mnvqisoDJilY0uCEdT8rG,Danny's Song,Loggins & Messina,38,folk,0.561,0.367,-10.35,0.0246,0.373,0.831,0.0989,0.125,73.993
1JtvwshkJMxfm4oRhJp93C,The Time I've Wasted,Lori McKenna,39,folk,0.449,0.383,-9.808,0.0278,0.145,0.565,0.0846,0.311,96.549
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,40,folk,0.454,0.287,-11.202,0.0289,0.779,0.753,0.131,0.054,130.637
0y2QzIC1avdAqTbo0qrDJB,No Regrets - 2008 Remastered Version,Tom Rush,41,folk,0.415,0.104,-11.83,0.0426,0.955,3.79E-06,0.104,0.18,82.006
7teXDPOtLF93ZqepIRnViL,Hobo's Lullaby,Billy Bragg,42,folk,0.298,0.148,-26.245,0.0438,0.868,0.843,0.11,0.0603,108.658
6zXgU7iiGEEKp9f0pJHJUn,Dublin Blues,Guy Clark,43,folk,0.361,0.291,-14.148,0.0338,0.722,0.837,0.0971,0.0708,115.999
0kKcoVPFH2o1Ca63jUSxYy,The Weakness In Me,Joan Armatrading,44,folk,0.457,0.474,-9.245,0.0324,0.93,0.956,0.0679,0.0381,92.404
2ZjRAKoGcm4oyyl6iikOuC,Who Knows Where The Time Goes?,Fairport Convention,45,folk,0.392,0.433,-13.313,0.0364,0.92,0.646,0.0937,0.0432,100.253
7MTX3vevnm41xuEoPxWT3j,Year Of The Cat - 2001 Remastered Version,Al Stewart,46,folk,0.224,0.139,-22.587,0.0354,0.961,0.913,0.108,0.213,111.316
77r5kKZHweJGTcPZ31hmFR,You Stay Here,Richard Shindell,47,folk,0.231,0.0297,-31.544,0.0579,0.991,0.878,0.0742,0.07,131.413
23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,48,folk,0.49,0.126,-13.868,0.0327,0.926,3.36E-06,0.0992,0.102,99.892
3e3g5fhOUw0TxHZ46Qn9uF,Traveling Alone,Tift Merritt,49,folk,0.459,0.326,-12.29,0.0268,0.896,0.0132,0.112,0.0864,90.042
6GSfKutTHxZTGoeyqQh0n9,Love Is Our Cross To Bear,John Gorka,50,folk,0.37,0.119,-11.513,0.0392,0.953,1.97E-06,0.099,0.183,110.424
5ByAIlEEnxYdvpnezg7HTX,Juicy,The Notorious B.I.G.,1,hip hop,0.556,0.261,-11.668,0.0289,0.797,0.016,0.0893,0.219,110.841
33ZXjLCpiINn8eQIDYEPTD,Shook Ones,Craig Mack,2,hip hop,0.177,0.215,-9.886,0.0335,0.807,0.000125,0.0921,0.0415,75.862
5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That),Nas,3,hip hop,0.389,0.202,-15.121,0.0375,0.887,2.86E-06,0.128,0.187,83.019
4C7Ss9bTPOWJMh3rarF1mN,Definition,Black Star,4,hip hop,0.577,0.941,-5.17,0.105,0.00207,3.36E-06,0.0891,0.292,101.921
0svl7cK07gK1ia5ainczU5,Break Ya Neck,Busta Rhymes,5,hip hop,0.508,0.889,-2.755,0.0862,0.0495,0,0.0984,0.332,135.014
5kWShBA43yNFBzHk7g1Mtd,Still Not a Player,Big Pun,6,hip hop,0.691,0.773,-5.244,0.0494,0.0174,0.000451,0.117,0.502,128.162
6JI5wNWYdBw68GZjOMmgK5,Put It On,Big L,7,hip hop,0.584,0.911,-3.515,0.09,0.0119,0,0.119,0.606,92.502
30oTS7bm0aH3p7lqjEIu8q,Full Clip,Gang Starr,8,hip hop,0.593,0.935,-3.853,0.0684,0.00221,0,0.315,0.618,100.003
3X414ZlCf5U7pcpIaIcUkT,Flava In Ya Ear,Craig Mack,9,hip hop,0.6,0.713,-5.079,0.0592,0.0642,0,0.142,0.471,72.999
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,OutKast,10,hip hop,0.159,0.197,-15.228,0.0312,0.505,0.94,0.127,0.125,85.869
7Kutf53V4k0CvU4nKu5oK6,Real Hip-Hop,Das EFX,11,hip hop,0.536,0.966,-2.929,0.0558,0.121,0,0.0477,0.849,152.076
2HAVFycrhtbmLxyyxpm6JI,Killing Me Softly with His Song,Fugees,12,hip hop,0.674,0.87,-3.607,0.0865,0.241,0,0.0875,0.86,119.99
4Hf2HHwkUEJZzJgp3KDKMu,Da Joint,EPMD,13,hip hop,0.475,0.961,-1.434,0.0705,0.0132,0,0.331,0.355,94.466
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,14,hip hop,0.45,0.983,-2.246,0.282,0.0186,0,0.265,0.314,179.041
4anqYZt4APNlFwQixpbdZR,Da Rockwilder,Method Man,15,hip hop,0.477,0.685,-4.554,0.0325,0.105,0,0.277,0.308,152.04
6uP0XLqjRqFx8HAfesdcAg,X Gon' Give It To Ya,DMX,16,hip hop,0.586,0.892,-5.259,0.0349,0.00079,4.05E-06,0.16,0.665,100.04
4WxQGUmWBRNovxlF2g8Xdv,The Humpty Dance,Digital Underground,17,hip hop,0.541,0.977,-2.828,0.157,0.00321,5.13E-05,0.0796,0.263,134.938
6pvd8OBnYlV6FqskUOvWlx,Lifesaver,Guru,18,hip hop,0.525,0.766,-8.448,0.0438,0.00634,0.00235,0.125,0.383,119.974
1hWYT0w2R0J19rlVkiez7X,Battle Scars,Lupe Fiasco,19,hip hop,0.318,0.902,-4.605,0.131,0.0116,0,0.393,0.437,199.844
3yNVfRQlUPViUh8O2V9SQn,Just A Friend,Biz Markie,20,hip hop,0.781,0.533,-9.215,0.302,0.0366,0,0.597,0.326,133.967
3JEzGRDUsozrehZTq3dKE8,All Eyez (feat. Jeremih) - Bonus Track,The Game,21,hip hop,0.363,0.914,-2.899,0.0983,0.00183,0,0.335,0.678,177.968
08X9m3tpcthgrItjPVAmCu,Devastated,Joey Bada$$,22,hip hop,0.491,0.915,-4.834,0.143,0.00652,0.125,0.0906,0.582,134.947
2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,23,hip hop,0.367,0.896,-4.002,0.091,0.000627,0,0.207,0.38,170.863
5HQVUIKwCEXpe7JIHyY734,Young,Eazy-E,24,hip hop,0.738,0.67,-3.766,0.0439,0.458,0,0.361,0.651,138.055
7Afjy65bIVBMpFwCLTiuEe,Time 4 Sumaksion,Redman,25,hip hop,0.214,0.703,-9.558,0.0487,0.00141,0.928,0.0572,0.0786,101.921
4piae89WoVnwucdJzWrB7M,O.P.P.,Naughty By Nature,26,hip hop,0.592,0.937,-4.905,0.0442,0.00139,1.74E-05,0.189,0.529,102.073
119c93MHjrDLJTApCVGpvx,C.R.E.A.M.,Wu-Tang Clan,27,hip hop,0.784,0.393,-17.678,0.211,0.15,8.19E-06,0.158,0.487,134.909
1yo16b3u0lptm6Cs7lx4AD,Fight The Power,Public Enemy,28,hip hop,0.528,0.593,-3.68,0.0545,0.289,0.00054,0.0724,0.351,167.238
5Unpx9KoFyS7VHZEFdBoGr,Circles,Pusha T,29,hip hop,0.599,0.869,-5.174,0.0618,0.000707,0,0.0911,0.453,132.889
2OgGlK7DqGg86Z5uUxUgGg,Passin' Me By,The Pharcyde,30,hip hop,0.807,0.767,-3.643,0.0777,0.0308,0,0.285,0.855,110.994
4hrae8atte6cRlSC9a7VCO,Always On Time,Ja Rule,31,hip hop,0.455,0.952,-6.382,0.0787,0.0232,5.65E-05,0.0662,0.332,90.365
4E5IFAXCob6QqZaJMTw5YN,Poppin' Them Thangs,G-Unit,32,hip hop,0.719,0.952,-3.058,0.0674,0.197,0,0.14,0.446,119.957
2MuJbBWAVewREJmB8WdGJ3,It Was A Good Day,Ice Cube,33,hip hop,0.44,0.983,-4.36,0.0868,0.22,0,0.26,0.203,159.968
53BZ6XygAoubR5DU5w38Vq,Real Muthaphuckkin' G's,Eazy-E,34,hip hop,0.631,0.649,-4.939,0.0377,0.17,0,0.321,0.459,108.07
32UioUCnMFsr2UN7SvDyXj,Slow Jamz,Twista,35,hip hop,0.599,0.927,-3.115,0.112,0.0347,0,0.348,0.856,134.979
5wwLfjdiSHsgKyEO6V5rDe,Don't Let It Go To Your Head,Brand Nubian,36,hip hop,0.568,0.809,-3.869,0.0517,0.000253,3.33E-05,0.151,0.709,155.029
0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,37,hip hop,0.594,0.869,-4.995,0.0728,0.0638,0,0.346,0.802,152.113
3XrvEifl0hIzgBGUa5jBLS,Grindin',Clipse,38,hip hop,0.346,0.901,-4.617,0.12,0.0103,0,0.358,0.434,199.934
6N34lGtJ3yxg9GrFRd6Wpg,Bring It On,Organized Konfusion,39,hip hop,0.709,0.941,-4.929,0.276,0.206,0,0.249,0.333,148.029
2OXAWAySnYPJHLvgLX5fFT,Luchini Aka This Is It,Camp Lo,40,hip hop,0.694,0.766,-7.179,0.14,0.217,1.01E-06,0.134,0.636,133.924
3tvWMBIblzT5FSjKtIeRR1,Whatever You Like,T.I.,41,hip hop,0.658,0.9,-3.479,0.264,0.0364,0,0.0771,0.526,156.096
1LM6EReMkAxuDXDF26ekl2,Get By,Talib Kweli,42,hip hop,0.727,0.863,-3.181,0.0879,0.0298,0,0.334,0.72,94.952
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,Mos Def,43,hip hop,0.495,0.844,-3.65,0.0671,0.00315,0,0.459,0.486,159.989
4XHQyvbrBsQaaBUW1VvmsL,My Band,D12,44,hip hop,0.592,0.894,-4.71,0.042,0.00358,5.32E-06,0.0721,0.642,100.026
4pdLZsxq0y5oJDb6Cxlokw,You Got Me,The Roots,45,hip hop,0.604,0.886,-3.523,0.061,0.0925,0,0.596,0.401,127.098
27dUo79lgLEy4Rk5w3UvSL,Guess Who's Back,Beanie Sigel,46,hip hop,0.689,0.692,-4.388,0.0354,0.113,0,0.134,0.902,116.024
3ABG1UQTk0eLYUAeWkmfMi,Shimmy Shimmy Ya,Ol' Dirty Bastard,47,hip hop,0.44,0.94,-2.057,0.0706,0.0362,0,0.31,0.858,123.572
4b5aJdOgxps6z0dPe6wCHF,Into You (feat. Ashanti),Fabolous,48,hip hop,0.559,0.806,-2.461,0.05,0.0251,0,0.0433,0.633,160.021
61QSuw5VlC0LTS8WMO356g,All The Way Up,Fat Joe,49,hip hop,0.736,0.695,-3.87,0.0468,0.0209,0,0.0517,0.784,109.976
0kF1yJzBGNFTugYQ4nbBSd,Sour Soul,Ghostface Killah,50,hip hop,0.489,0.687,-7.762,0.0333,0.14,0.731,0.131,0.187,77.093
7pKWTcPfT9mg2iAhobFHpS,Polka Dots And Moonbeams - 1998 Digital Remaster,Bud Powell,1,jazz,0.435,0.623,-5.299,0.036,0.456,0,0.113,0.397,87.794
58ylMBq2yqYdHyevarkNWa,I Guess I'll Hang My Tears Out To Dry - 1999 Digital Remaster,Dexter Gordon,2,jazz,0.529,0.931,-1.538,0.0581,0.00955,0,0.465,0.695,92.466
0ADAFZE0bYIuaIyPNFl3LE,Blue Skies,Art Tatum,3,jazz,0.399,0.723,-4.507,0.0681,0.124,0,0.352,0.22,137.032
2BhU0Hl5OatWiCW93pE2b8,Remember - 1999 Digital Remaster,Hank Mobley,4,jazz,0.631,0.644,-10.81,0.0348,0.341,0.000411,0.0877,0.861,103.376
5LucwdrsPJ11MkweMTFF4w,Body and Soul,Coleman Hawkins,5,jazz,0.566,0.92,-1.896,0.0638,0.0674,0,0.314,0.562,147.007
7CnOzCWGrTINcDExG6u99y,Cool Struttin',Sonny Clark,6,jazz,0.348,0.492,-4.844,0.0324,0.171,0,0.116,0.3,171.637
16Po3i2Kcsy74jz0lp6fdJ,Love For Sale,Cannonball Adderley,7,jazz,0.181,0.913,-3.318,0.152,0.0501,0,0.282,0.392,82.176
1J9iVCaEriyoMXpj2XszhU,When Sunny Gets Blue,McCoy Tyner,8,jazz,0.592,0.54,-11.249,0.0587,0.692,0.00187,0.0965,0.354,111.955
2N7LJO1uufnSeXIwxooTzg,Donna Lee,Lee Konitz,9,jazz,0.28,0.183,-14.359,0.0361,0.743,0.525,0.173,0.0395,119.685
08rTZ8jNknn8VBS3v2o8pT,Lullaby Of The Leaves - 1998 Digital Remaster,Gerry Mulligan,10,jazz,0.534,0.941,-2.561,0.077,0.00204,0.00615,0.102,0.573,95.008
4Wdvc5xLi2ptdlDQgrVLI1,It Could Happen To You,Miles Davis Quintet,11,jazz,0.263,0.459,-8.696,0.0349,0.0875,0.00104,0.105,0.152,86.297
5Uftxvqqbi70QdCpLb0fKu,God Bless the Child,Sonny Rollins,12,jazz,0.718,0.803,-4.983,0.0318,0.182,1.85E-06,0.111,0.889,110.009
58BW9X4EEmarxjaXE6Izkw,The Girl From Ipanema,Stan Getz,13,jazz,0.572,0.955,-2.617,0.0626,0.0141,0,0.315,0.717,129.981
1FGP7KqNANyPi10M3PkFtY,Bags' Groove - Rudy Van Gelder 2001 - Remaster,Milt Jackson,14,jazz,0.71,0.464,-8.171,0.0316,0.345,0.915,0.163,0.436,124.061
6qqK0oeBRapZn8f9hJJENw,Blue Bossa - 1999 - Remaster,Joe Henderson,15,jazz,0.559,0.973,-3.386,0.088,0.0573,0,0.558,0.632,135.012
7m4OEcDjdVPVKRhXmnQko5,When Your Lover Has Gone,Ben Webster,16,jazz,0.564,0.922,-2.303,0.0368,0.00198,5.03E-06,0.231,0.828,139.962
6rK27cC9hX0e1Chrnxo9Vn,My Romance,Gene Ammons,17,jazz,0.329,0.258,-16.147,0.0615,0.943,0.934,0.105,0.0338,95.328
6F03IqrLhWkGI3fRwrQ6dX,Blues In C Minor,The Modern Jazz Quartet,18,jazz,0.325,0.947,-5.102,0.107,0.00143,0.966,0.145,0.352,87.406
1eghoZLe436O2AHiZaoGVQ,There Will Never Be Another You,Lester Young,19,jazz,0.504,0.38,-11.826,0.037,0.642,0.857,0.0697,0.0535,123.911
2hpMxW0cUf6CUoiUf8lFFh,Afrodisia - 2007 Digital Remaster,Kenny Dorham,20,jazz,0.621,0.533,-5.974,0.0342,0.78,0,0.333,0.791,96.981
3f0kH5GF50N7zAVbx4EWAL,Nica's Dream,Horace Silver,21,jazz,0.186,0.679,-7.884,0.0441,0.00756,0.884,0.128,0.227,86.867
2myfGe1fBz9QVr7IYZXb78,Easy Living,Clifford Brown,22,jazz,0.459,0.99,-1.083,0.128,0.0102,4.98E-06,0.307,0.458,91.006
4z6d79RAbC5q0VAqPQas8W,I'll Wait And Pray,John Coltrane,23,jazz,0.637,0.447,-5.893,0.0302,0.53,0,0.0977,0.343,113.256
7KZR1DItdJhanFvXt2fMPH,Dedicated To You,Freddie Hubbard,24,jazz,0.727,0.833,-3.384,0.0443,0.065,0,0.122,0.525,99.985
312sPUr4rRnn47MXno3DJx,Au Privave,Miles Davis,25,jazz,0.526,0.981,-1.82,0.111,0.00318,0.00161,0.187,0.781,142.016
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily - Vocal,Chet Baker,26,jazz,0.479,0.902,-2.665,0.0439,0.0593,0,0.394,0.748,159.975
21WlpZiXLelHjdoMUhHfrm,My One And Only Love - Digitally Remastered,Chick Corea,27,jazz,0.616,0.531,-8.955,0.0305,0.0245,0.146,0.129,0.133,111.713
5Bl1TC8Y1qh3ui6fGSWL5a,The Shadow of Your Smile,Scott Hamilton,28,jazz,0.592,0.9,-1.73,0.0741,0.0192,0,0.172,0.706,149.018
5p6me2mwQrGfH30eExHn6v,Take Five,Dave Brubeck,29,jazz,0.54,0.608,-8.498,0.0508,0.00182,0.76,0.106,0.0389,125.01
60p18YXhrzLNrAaUXL8Bu6,Blue In Green (Take 3),Bill Evans,30,jazz,0.675,0.775,-8.091,0.0701,0.0798,0.886,0.073,0.452,106.002
4ziNEnmyNT3AJL98nfXr0D,Blue Trombone,J.J. Johnson,31,jazz,0.462,0.9,-3.578,0.0393,2.93E-05,0.905,0.312,0.366,110.008
4ymHy4hzJ09WxvvT7p0Azy,You Go To My Head,Art Pepper,32,jazz,0.714,0.471,-12.226,0.21,0.56,0,0.126,0.589,80.014
1kGQzSasZr4HY5CzjHqCPG,Hymn To Freedom,Oscar Peterson Trio,33,jazz,0.578,0.429,-9.548,0.0262,0.687,0.906,0.113,0.148,144.032
25VmzSltVSB9vwNi6fbhr7,Since I Fell For You,Lee Morgan,34,jazz,0.674,0.827,-6.99,0.0285,0.285,0.929,0.0875,0.457,135.021
4w7EnqiLksvE6rcuR8F8bn,Django - 1999 Digital Remaster,Grant Green,35,jazz,0.533,0.918,-2.095,0.0616,0.00894,0,0.643,0.662,92.504
0aEcArQsqTpErHdixEVaHj,Killer Joe,Benny Golson,36,jazz,0.483,0.795,-4.338,0.181,0.00258,0,0.0912,0.685,171.853
4d3XHYFFuYYzxWr2cJ6yQl,Angel Eyes - Studio,Tommy Flanagan,37,jazz,0.624,0.941,-4.894,0.0527,0.0661,0,0.113,0.56,105.02
5kapVb34raTBsynt0Zj6qw,Bossa Antigua,Paul Desmond,38,jazz,0.363,0.691,-6.549,0.0978,0.0305,0.000298,0.124,0.22,90.49
1wl5b2lw3YagQtZiYZbQWP,'Round Midnight - 1998 Digital Remaster,Thelonious Monk,39,jazz,0.488,0.718,-8.978,0.0411,0.00499,0.753,0.15,0.151,107.978
7flQESHoCoDzirWF4IkKGq,Scrapple From The Apple,Charlie Parker,40,jazz,0.729,0.805,-3.283,0.403,0.582,0,0.185,0.74,169.771
0vzC63EYz5xG1CH7U9FAqT,Four On Six,Wes Montgomery,41,jazz,0.583,0.589,-6.621,0.203,0.0612,0,0.108,0.56,192.13
5Ojj9lZxV5phnmhxpjnvH5,Sleepwalker's Serenade - 1994 Remastered Version,Count Basie,42,jazz,0.525,0.646,-4.963,0.0268,0.304,0,0.297,0.373,86.957
6f6OQJv9qjqyJq9NHin45n,Blue Ballad,Phil Woods,43,jazz,0.766,0.844,-3.993,0.0575,0.0502,0,0.269,0.823,122.019
7dzNuRBCw16p1lHKF0vYpx,Groovin' High,Dizzy Gillespie,44,jazz,0.538,0.919,-3.395,0.0389,0.00262,0.000175,0.178,0.658,134.014
4fKbuhnNdYd9L0NTKECcJ5,In A Sentimental Mood,Duke Ellington,45,jazz,0.542,0.918,-5.074,0.0937,0.0101,0,0.259,0.784,150.094
2HptWPVFocwebcHSgJHFEo,Yams,Jackie McLean,46,jazz,0.656,0.761,-5.112,0.092,0.00647,3.35E-06,0.169,0.549,85.149
2U7GPxcF67GYVJ1XWLNSMV,I Got It Bad AndThat Ain't Good,Zoot Sims,47,jazz,0.38,0.54,-11.357,0.0368,0.0138,0.757,0.0739,0.0649,140.015
6m3uTgDFARRvVhgEIbMKBI,Line Up,Lennie Tristano,48,jazz,0.259,0.981,-6.655,0.0967,2.88E-06,0.944,0.706,0.103,170.105
1RpkMoOomu5989qM3Ir23A,Bye Bye Blackbird,Ron Carter,49,jazz,0.316,0.908,-8.746,0.0489,8.26E-05,0.241,0.12,0.564,177.052
7xCzg9H6SZszRLuvVyTC5q,Star Eyes - 1999 Digital Remaster,Tina Brooks,50,jazz,0.282,0.997,-4.833,0.0774,3.30E-06,0.664,0.052,0.615,177.114
5FLuHcyUiAlq2wCoqVuqUa,View,SHINee,1,k-pop,0.416,0.846,-8.412,0.0377,5.56E-05,0.00527,0.0905,0.333,101.183
4wAjmojVxc6Wbeca9XvnDo,I Like That,SISTAR,2,k-pop,0.439,0.739,-7.746,0.0339,0.000155,0.0458,0.227,0.308,138.986
0YVsrgp4OOUhFuYMAVQazV,FXXK IT,BIGBANG,3,k-pop,0.414,0.922,-5.348,0.0377,4.17E-06,0.802,0.125,0.277,139.93
2hGubod7eM4Tbr2NK6dhE8,Super Power,Shinhwa,4,k-pop,0.403,0.727,-7.943,0.0372,0.000337,0.00218,0.199,0.141,83.934
5Rei61HA8R3TR4b0kOEINA,Crooked,G-DRAGON,5,k-pop,0.267,1,-4.92,0.135,0.016,0.447,0.45,0.0215,138.616
2tguz0aWPKBzqBkYtmuzon,TIAMO,T-ara,6,k-pop,0.446,0.939,-6.032,0.0771,2.06E-05,0.00343,0.354,0.315,140.049
2jkZgKoNK8dKxs7FGb9c42,Devil,Super Junior,7,k-pop,0.169,0.949,-6.789,0.101,2.47E-05,0.000743,0.276,0.112,112.758
4VOySTQM7rAgem85lhM9rZ,Fiction,Beast,8,k-pop,0.169,0.958,-5.11,0.13,1.87E-06,0.703,0.171,0.139,110
1CSceRZ3QvI4JczMF1PAil,Goodbye,2NE1,9,k-pop,0.147,0.901,-11.921,0.119,1.76E-05,0.329,0.0617,0.0978,144.397
0tejqLrXfsXT5SEDld8fKk,For You,BTOB,10,k-pop,0.386,0.882,-5.546,0.0434,0.000116,0.00317,0.326,0.757,142.817
0fp7yXkUbwmM8ML6sWu6HW,Chained Up,VIXX,11,k-pop,0.0855,0.995,-9.285,0.372,0.000706,0.0152,0.988,0.0263,81.51
6lM6yIDZ7kxFsgQCCfaLE2,Monster,EXO,12,k-pop,0.4,0.984,-3.939,0.123,1.98E-06,0.901,0.324,0.0724,109.974
2klCjJcucgGQysgH170npL,4 Walls,f(x),13,k-pop,0.355,0.94,-7.446,0.0781,1.83E-06,0.818,0.214,0.126,164.235
5V5m1uts8SWveTW1GuEsKC,MIRROR,MBLAQ,14,k-pop,0.417,0.965,-3.279,0.0658,5.90E-06,0.0989,0.0941,0.154,148.008
